04-May-2026 22:40:29,FD_IE_spinodal_decomp_smoothed_periodic_dtout_10_relaxation,MATLAB,FD_IE,128,0.015009,5.5e-06,2000,806.8495,
05-May-2026 16:45:36,FD_IE_spinodal_decomp_smoothed_periodic_dtout_1_relaxation,MATLAB,FD_IE,128,0.015009,5.5e-06,2000,953.9658,
06-May-2026 11:46:01,FD_IE_spinodal_decomp_smoothed_periodic_dtout_1_relaxation,MATLAB,FD_IE,128,0.015009,5.5e-05,200,125.2905,
